Filename;SignatureFileVersion;PUID;puidName;LogLines
091011.jpg;V26\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V28\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V29\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V3\;Not yet assigned,;not known,;7
091011.jpg;V31\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V32\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V33\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V34\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V35\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V36\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V37\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V38\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V39\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V4\;Not yet assigned,;not known,;7
091011.jpg;V40\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V41\;fmt/44,;JPEG File Interchange Format,;7
091011.jpg;V42\;fmt/44,;JPEG File Interchange Format,;7
